"Station","Location","Disturbance","Mound<5m","Species","Sp_Pin_Hits","Treatment","Block","Date"
"1","A","","","Themeda",3,"C","C","20000201"
"1","A","","","P.mezianum",NA,"C","C","20000201"
"1","A","","","P.stramineum",4,"C","C","20000201"
"1","A","","","Lintonia",1,"C","C","20000201"
"1","A","","","Brachiaria",NA,"C","C","20000201"
"1","A","","","Aerva",NA,"C","C","20000201"
"1","A","","","Aspilia",NA,"C","C","20000201"
"1","A","","","Commelina",NA,"C","C","20000201"
"1","A","","","Conyza",NA,"C","C","20000201"
"1","A","","","Discoriste",NA,"C","C","20000201"
"1","A","","","Helichrysum",NA,"C","C","20000201"
"1","A","","","Hibiscus",NA,"C","C","20000201"
"1","A","","","Indigofera_sch",NA,"C","C","20000201"
"1","A","","","Indigofera_brev",NA,"C","C","20000201"
"1","A","","","Kyllinger",NA,"C","C","20000201"
"1","A","","","Misopates",NA,"C","C","20000201"
"1","A","","","Monechima",NA,"C","C","20000201"
"1","A","","","Monsonia",NA,"C","C","20000201"
"1","A","","","Pavonia",NA,"C","C","20000201"
"1","A","","","Phyllanthus",NA,"C","C","20000201"
"1","A","","","Polygala",NA,"C","C","20000201"
"1","A","","","Portulaca",NA,"C","C","20000201"
"1","A","","","Rhinacanthus",NA,"C","C","20000201"
"1","A","","","Rhynchosia",NA,"C","C","20000201"
"1","A","","","Solanum_big",NA,"C","C","20000201"
"1","A","","","Solanum_small",NA,"C","C","20000201"
"1","A","","","Lipia",NA,"C","C","20000201"
"1","B","","","Themeda",4,"C","C","20000201"
"1","B","","","P.mezianum",1,"C","C","20000201"
"1","B","","","P.stramineum",NA,"C","C","20000201"
"1","B","","","Lintonia",NA,"C","C","20000201"
"1","B","","","Brachiaria",NA,"C","C","20000201"
"1","B","","","Aerva",NA,"C","C","20000201"
"1","B","","","Aspilia",NA,"C","C","20000201"
"1","B","","","Commelina",NA,"C","C","20000201"
"1","B","","","Conyza",NA,"C","C","20000201"
"1","B","","","Discoriste",1,"C","C","20000201"
"1","B","","","Helichrysum",NA,"C","C","20000201"
"1","B","","","Hibiscus",NA,"C","C","20000201"
"1","B","","","Indigofera_sch",NA,"C","C","20000201"
"1","B","","","Indigofera_brev",NA,"C","C","20000201"
"1","B","","","Kyllinger",NA,"C","C","20000201"
"1","B","","","Misopates",NA,"C","C","20000201"
"1","B","","","Monechima",NA,"C","C","20000201"
"1","B","","","Monsonia",NA,"C","C","20000201"
"1","B","","","Pavonia",NA,"C","C","20000201"
"1","B","","","Phyllanthus",NA,"C","C","20000201"
"1","B","","","Polygala",NA,"C","C","20000201"
"1","B","","","Portulaca",NA,"C","C","20000201"
"1","B","","","Rhinacanthus",NA,"C","C","20000201"
"1","B","","","Rhynchosia",NA,"C","C","20000201"
"1","B","","","Solanum_big",NA,"C","C","20000201"
"1","B","","","Solanum_small",NA,"C","C","20000201"
"1","B","","","Lipia",NA,"C","C","20000201"
"1","C","","","Themeda",NA,"C","C","20000201"
"1","C","","","P.mezianum",NA,"C","C","20000201"
"1","C","","","P.stramineum",NA,"C","C","20000201"
"1","C","","","Lintonia",4,"C","C","20000201"
"1","C","","","Brachiaria",1,"C","C","20000201"
"1","C","","","Aerva",NA,"C","C","20000201"
"1","C","","","Aspilia",NA,"C","C","20000201"
"1","C","","","Commelina",NA,"C","C","20000201"
"1","C","","","Conyza",NA,"C","C","20000201"
"1","C","","","Discoriste",NA,"C","C","20000201"
"1","C","","","Helichrysum",NA,"C","C","20000201"
"1","C","","","Hibiscus",NA,"C","C","20000201"
"1","C","","","Indigofera_sch",NA,"C","C","20000201"
"1","C","","","Indigofera_brev",NA,"C","C","20000201"
"1","C","","","Kyllinger",NA,"C","C","20000201"
"1","C","","","Misopates",NA,"C","C","20000201"
"1","C","","","Monechima",NA,"C","C","20000201"
"1","C","","","Monsonia",NA,"C","C","20000201"
"1","C","","","Pavonia",NA,"C","C","20000201"
"1","C","","","Phyllanthus",NA,"C","C","20000201"
"1","C","","","Polygala",NA,"C","C","20000201"
"1","C","","","Portulaca",NA,"C","C","20000201"
"1","C","","","Rhinacanthus",NA,"C","C","20000201"
"1","C","","","Rhynchosia",NA,"C","C","20000201"
"1","C","","","Solanum_big",NA,"C","C","20000201"
"1","C","","","Solanum_small",NA,"C","C","20000201"
"1","C","","","Lipia",NA,"C","C","20000201"
"1","D","","","Themeda",NA,"C","C","20000201"
"1","D","","","P.mezianum",NA,"C","C","20000201"
"1","D","","","P.stramineum",NA,"C","C","20000201"
"1","D","","","Lintonia",2,"C","C","20000201"
"1","D","","","Brachiaria",NA,"C","C","20000201"
"1","D","","","Aerva",NA,"C","C","20000201"
"1","D","","","Aspilia",3,"C","C","20000201"
"1","D","","","Commelina",NA,"C","C","20000201"
"1","D","","","Conyza",NA,"C","C","20000201"
"1","D","","","Discoriste",NA,"C","C","20000201"
"1","D","","","Helichrysum",NA,"C","C","20000201"
"1","D","","","Hibiscus",NA,"C","C","20000201"
"1","D","","","Indigofera_sch",NA,"C","C","20000201"
"1","D","","","Indigofera_brev",NA,"C","C","20000201"
"1","D","","","Kyllinger",NA,"C","C","20000201"
"1","D","","","Misopates",NA,"C","C","20000201"
"1","D","","","Monechima",NA,"C","C","20000201"
"1","D","","","Monsonia",NA,"C","C","20000201"
"1","D","","","Pavonia",NA,"C","C","20000201"
"1","D","","","Phyllanthus",NA,"C","C","20000201"
"1","D","","","Polygala",NA,"C","C","20000201"
"1","D","","","Portulaca",NA,"C","C","20000201"
"1","D","","","Rhinacanthus",NA,"C","C","20000201"
"1","D","","","Rhynchosia",NA,"C","C","20000201"
"1","D","","","Solanum_big",NA,"C","C","20000201"
"1","D","","","Solanum_small",NA,"C","C","20000201"
"1","D","","","Lipia",NA,"C","C","20000201"
"1","E","","","Themeda",3,"C","C","20000201"
"1","E","","","P.mezianum",2,"C","C","20000201"
"1","E","","","P.stramineum",NA,"C","C","20000201"
"1","E","","","Lintonia",1,"C","C","20000201"
"1","E","","","Brachiaria",NA,"C","C","20000201"
"1","E","","","Aerva",NA,"C","C","20000201"
"1","E","","","Aspilia",NA,"C","C","20000201"
"1","E","","","Commelina",NA,"C","C","20000201"
"1","E","","","Conyza",NA,"C","C","20000201"
"1","E","","","Discoriste",1,"C","C","20000201"
"1","E","","","Helichrysum",NA,"C","C","20000201"
"1","E","","","Hibiscus",NA,"C","C","20000201"
"1","E","","","Indigofera_sch",NA,"C","C","20000201"
"1","E","","","Indigofera_brev",NA,"C","C","20000201"
"1","E","","","Kyllinger",NA,"C","C","20000201"
"1","E","","","Misopates",NA,"C","C","20000201"
"1","E","","","Monechima",NA,"C","C","20000201"
"1","E","","","Monsonia",NA,"C","C","20000201"
"1","E","","","Pavonia",NA,"C","C","20000201"
"1","E","","","Phyllanthus",NA,"C","C","20000201"
"1","E","","","Polygala",NA,"C","C","20000201"
"1","E","","","Portulaca",NA,"C","C","20000201"
"1","E","","","Rhinacanthus",NA,"C","C","20000201"
"1","E","","","Rhynchosia",NA,"C","C","20000201"
"1","E","","","Solanum_big",NA,"C","C","20000201"
"1","E","","","Solanum_small",NA,"C","C","20000201"
"1","E","","","Lipia",NA,"C","C","20000201"
"1","F","","","Themeda",5,"C","C","20000201"
"1","F","","","P.mezianum",2,"C","C","20000201"
"1","F","","","P.stramineum",NA,"C","C","20000201"
"1","F","","","Lintonia",NA,"C","C","20000201"
"1","F","","","Brachiaria",NA,"C","C","20000201"
"1","F","","","Aerva",NA,"C","C","20000201"
"1","F","","","Aspilia",NA,"C","C","20000201"
"1","F","","","Commelina",NA,"C","C","20000201"
"1","F","","","Conyza",NA,"C","C","20000201"
"1","F","","","Discoriste",NA,"C","C","20000201"
"1","F","","","Helichrysum",NA,"C","C","20000201"
"1","F","","","Hibiscus",NA,"C","C","20000201"
"1","F","","","Indigofera_sch",NA,"C","C","20000201"
"1","F","","","Indigofera_brev",NA,"C","C","20000201"
"1","F","","","Kyllinger",NA,"C","C","20000201"
"1","F","","","Misopates",NA,"C","C","20000201"
"1","F","","","Monechima",NA,"C","C","20000201"
"1","F","","","Monsonia",NA,"C","C","20000201"
"1","F","","","Pavonia",NA,"C","C","20000201"
"1","F","","","Phyllanthus",NA,"C","C","20000201"
"1","F","","","Polygala",NA,"C","C","20000201"
"1","F","","","Portulaca",NA,"C","C","20000201"
"1","F","","","Rhinacanthus",NA,"C","C","20000201"
"1","F","","","Rhynchosia",NA,"C","C","20000201"
"1","F","","","Solanum_big",NA,"C","C","20000201"
"1","F","","","Solanum_small",NA,"C","C","20000201"
"1","F","","","Lipia",NA,"C","C","20000201"
"1","G","","","Themeda",NA,"C","C","20000201"
"1","G","","","P.mezianum",NA,"C","C","20000201"
"1","G","","","P.stramineum",NA,"C","C","20000201"
"1","G","","","Lintonia",3,"C","C","20000201"
"1","G","","","Brachiaria",2,"C","C","20000201"
"1","G","","","Aerva",NA,"C","C","20000201"
"1","G","","","Aspilia",NA,"C","C","20000201"
"1","G","","","Commelina",NA,"C","C","20000201"
"1","G","","","Conyza",NA,"C","C","20000201"
"1","G","","","Discoriste",NA,"C","C","20000201"
"1","G","","","Helichrysum",NA,"C","C","20000201"
"1","G","","","Hibiscus",NA,"C","C","20000201"
"1","G","","","Indigofera_sch",NA,"C","C","20000201"
"1","G","","","Indigofera_brev",NA,"C","C","20000201"
"1","G","","","Kyllinger",NA,"C","C","20000201"
"1","G","","","Misopates",NA,"C","C","20000201"
"1","G","","","Monechima",NA,"C","C","20000201"
"1","G","","","Monsonia",NA,"C","C","20000201"
"1","G","","","Pavonia",NA,"C","C","20000201"
"1","G","","","Phyllanthus",NA,"C","C","20000201"
"1","G","","","Polygala",NA,"C","C","20000201"
"1","G","","","Portulaca",NA,"C","C","20000201"
"1","G","","","Rhinacanthus",NA,"C","C","20000201"
"1","G","","","Rhynchosia",NA,"C","C","20000201"
"1","G","","","Solanum_big",NA,"C","C","20000201"
"1","G","","","Solanum_small",NA,"C","C","20000201"
"1","G","","","Lipia",NA,"C","C","20000201"
"1","H","","","Themeda",3,"C","C","20000201"
"1","H","","","P.mezianum",NA,"C","C","20000201"
"1","H","","","P.stramineum",2,"C","C","20000201"
"1","H","","","Lintonia",2,"C","C","20000201"
"1","H","","","Brachiaria",NA,"C","C","20000201"
"1","H","","","Aerva",NA,"C","C","20000201"
"1","H","","","Aspilia",NA,"C","C","20000201"
"1","H","","","Commelina",NA,"C","C","20000201"
"1","H","","","Conyza",NA,"C","C","20000201"
"1","H","","","Discoriste",NA,"C","C","20000201"
"1","H","","","Helichrysum",NA,"C","C","20000201"
"1","H","","","Hibiscus",NA,"C","C","20000201"
"1","H","","","Indigofera_sch",NA,"C","C","20000201"
"1","H","","","Indigofera_brev",NA,"C","C","20000201"
"1","H","","","Kyllinger",NA,"C","C","20000201"
"1","H","","","Misopates",NA,"C","C","20000201"
"1","H","","","Monechima",NA,"C","C","20000201"
"1","H","","","Monsonia",NA,"C","C","20000201"
"1","H","","","Pavonia",NA,"C","C","20000201"
"1","H","","","Phyllanthus",NA,"C","C","20000201"
"1","H","","","Polygala",NA,"C","C","20000201"
"1","H","","","Portulaca",NA,"C","C","20000201"
"1","H","","","Rhinacanthus",NA,"C","C","20000201"
"1","H","","","Rhynchosia",NA,"C","C","20000201"
"1","H","","","Solanum_big",NA,"C","C","20000201"
"1","H","","","Solanum_small",NA,"C","C","20000201"
"1","H","","","Lipia",NA,"C","C","20000201"
"1","I","","","Themeda",NA,"C","C","20000201"
"1","I","","","P.mezianum",NA,"C","C","20000201"
"1","I","","","P.stramineum",4,"C","C","20000201"
"1","I","","","Lintonia",2,"C","C","20000201"
"1","I","","","Brachiaria",NA,"C","C","20000201"
"1","I","","","Aerva",NA,"C","C","20000201"
"1","I","","","Aspilia",NA,"C","C","20000201"
"1","I","","","Commelina",NA,"C","C","20000201"
"1","I","","","Conyza",NA,"C","C","20000201"
"1","I","","","Discoriste",NA,"C","C","20000201"
"1","I","","","Helichrysum",2,"C","C","20000201"
"1","I","","","Hibiscus",NA,"C","C","20000201"
"1","I","","","Indigofera_sch",NA,"C","C","20000201"
"1","I","","","Indigofera_brev",NA,"C","C","20000201"
"1","I","","","Kyllinger",NA,"C","C","20000201"
"1","I","","","Misopates",NA,"C","C","20000201"
"1","I","","","Monechima",NA,"C","C","20000201"
"1","I","","","Monsonia",NA,"C","C","20000201"
"1","I","","","Pavonia",NA,"C","C","20000201"
"1","I","","","Phyllanthus",NA,"C","C","20000201"
"1","I","","","Polygala",NA,"C","C","20000201"
"1","I","","","Portulaca",NA,"C","C","20000201"
"1","I","","","Rhinacanthus",NA,"C","C","20000201"
"1","I","","","Rhynchosia",NA,"C","C","20000201"
"1","I","","","Solanum_big",NA,"C","C","20000201"
"1","I","","","Solanum_small",NA,"C","C","20000201"
"1","I","","","Lipia",NA,"C","C","20000201"
"1","J","","","Themeda",1,"C","C","20000201"
"1","J","","","P.mezianum",1,"C","C","20000201"
"1","J","","","P.stramineum",NA,"C","C","20000201"
"1","J","","","Lintonia",3,"C","C","20000201"
"1","J","","","Brachiaria",NA,"C","C","20000201"
"1","J","","","Aerva",NA,"C","C","20000201"
"1","J","","","Aspilia",NA,"C","C","20000201"
"1","J","","","Commelina",NA,"C","C","20000201"
"1","J","","","Conyza",NA,"C","C","20000201"
"1","J","","","Discoriste",NA,"C","C","20000201"
"1","J","","","Helichrysum",4,"C","C","20000201"
"1","J","","","Hibiscus",NA,"C","C","20000201"
"1","J","","","Indigofera_sch",NA,"C","C","20000201"
"1","J","","","Indigofera_brev",NA,"C","C","20000201"
"1","J","","","Kyllinger",NA,"C","C","20000201"
"1","J","","","Misopates",NA,"C","C","20000201"
"1","J","","","Monechima",NA,"C","C","20000201"
"1","J","","","Monsonia",NA,"C","C","20000201"
"1","J","","","Pavonia",NA,"C","C","20000201"
"1","J","","","Phyllanthus",NA,"C","C","20000201"
"1","J","","","Polygala",NA,"C","C","20000201"
"1","J","","","Portulaca",NA,"C","C","20000201"
"1","J","","","Rhinacanthus",NA,"C","C","20000201"
"1","J","","","Rhynchosia",NA,"C","C","20000201"
"1","J","","","Solanum_big",NA,"C","C","20000201"
"1","J","","","Solanum_small",NA,"C","C","20000201"
"1","J","","","Lipia",NA,"C","C","20000201"
"2","J","","","Themeda",3,"C","C","20000201"
"2","J","","","P.mezianum",NA,"C","C","20000201"
"2","J","","","P.stramineum",NA,"C","C","20000201"
"2","J","","","Lintonia",1,"C","C","20000201"
"2","J","","","Brachiaria",2,"C","C","20000201"
"2","J","","","Aerva",NA,"C","C","20000201"
"2","J","","","Aspilia",NA,"C","C","20000201"
"2","J","","","Commelina",NA,"C","C","20000201"
"2","J","","","Conyza",NA,"C","C","20000201"
"2","J","","","Discoriste",NA,"C","C","20000201"
"2","J","","","Helichrysum",NA,"C","C","20000201"
"2","J","","","Hibiscus",NA,"C","C","20000201"
"2","J","","","Indigofera_sch",NA,"C","C","20000201"
"2","J","","","Indigofera_brev",NA,"C","C","20000201"
"2","J","","","Kyllinger",NA,"C","C","20000201"
"2","J","","","Misopates",NA,"C","C","20000201"
"2","J","","","Monechima",NA,"C","C","20000201"
"2","J","","","Monsonia",NA,"C","C","20000201"
"2","J","","","Pavonia",NA,"C","C","20000201"
"2","J","","","Phyllanthus",NA,"C","C","20000201"
"2","J","","","Polygala",NA,"C","C","20000201"
"2","J","","","Portulaca",NA,"C","C","20000201"
"2","J","","","Rhinacanthus",NA,"C","C","20000201"
"2","J","","","Rhynchosia",NA,"C","C","20000201"
"2","J","","","Solanum_big",NA,"C","C","20000201"
"2","J","","","Solanum_small",NA,"C","C","20000201"
"2","J","","","Lipia",NA,"C","C","20000201"
"2","I","","","Themeda",NA,"C","C","20000201"
"2","I","","","P.mezianum",NA,"C","C","20000201"
"2","I","","","P.stramineum",2,"C","C","20000201"
"2","I","","","Lintonia",1,"C","C","20000201"
"2","I","","","Brachiaria",NA,"C","C","20000201"
"2","I","","","Aerva",NA,"C","C","20000201"
"2","I","","","Aspilia",NA,"C","C","20000201"
"2","I","","","Commelina",NA,"C","C","20000201"
"2","I","","","Conyza",NA,"C","C","20000201"
"2","I","","","Discoriste",NA,"C","C","20000201"
"2","I","","","Helichrysum",5,"C","C","20000201"
"2","I","","","Hibiscus",NA,"C","C","20000201"
"2","I","","","Indigofera_sch",NA,"C","C","20000201"
"2","I","","","Indigofera_brev",NA,"C","C","20000201"
"2","I","","","Kyllinger",NA,"C","C","20000201"
"2","I","","","Misopates",NA,"C","C","20000201"
"2","I","","","Monechima",NA,"C","C","20000201"
"2","I","","","Monsonia",NA,"C","C","20000201"
"2","I","","","Pavonia",NA,"C","C","20000201"
"2","I","","","Phyllanthus",NA,"C","C","20000201"
"2","I","","","Polygala",NA,"C","C","20000201"
"2","I","","","Portulaca",NA,"C","C","20000201"
"2","I","","","Rhinacanthus",NA,"C","C","20000201"
"2","I","","","Rhynchosia",NA,"C","C","20000201"
"2","I","","","Solanum_big",NA,"C","C","20000201"
"2","I","","","Solanum_small",NA,"C","C","20000201"
"2","I","","","Lipia",NA,"C","C","20000201"
"2","H","","","Themeda",4,"C","C","20000201"
"2","H","","","P.mezianum",1,"C","C","20000201"
"2","H","","","P.stramineum",NA,"C","C","20000201"
"2","H","","","Lintonia",NA,"C","C","20000201"
"2","H","","","Brachiaria",2,"C","C","20000201"
"2","H","","","Aerva",1,"C","C","20000201"
"2","H","","","Aspilia",NA,"C","C","20000201"
"2","H","","","Commelina",NA,"C","C","20000201"
"2","H","","","Conyza",NA,"C","C","20000201"
"2","H","","","Discoriste",NA,"C","C","20000201"
"2","H","","","Helichrysum",NA,"C","C","20000201"
"2","H","","","Hibiscus",NA,"C","C","20000201"
"2","H","","","Indigofera_sch",NA,"C","C","20000201"
"2","H","","","Indigofera_brev",NA,"C","C","20000201"
"2","H","","","Kyllinger",NA,"C","C","20000201"
"2","H","","","Misopates",NA,"C","C","20000201"
"2","H","","","Monechima",NA,"C","C","20000201"
"2","H","","","Monsonia",NA,"C","C","20000201"
"2","H","","","Pavonia",NA,"C","C","20000201"
"2","H","","","Phyllanthus",NA,"C","C","20000201"
"2","H","","","Polygala",NA,"C","C","20000201"
"2","H","","","Portulaca",NA,"C","C","20000201"
"2","H","","","Rhinacanthus",NA,"C","C","20000201"
"2","H","","","Rhynchosia",NA,"C","C","20000201"
"2","H","","","Solanum_big",NA,"C","C","20000201"
"2","H","","","Solanum_small",NA,"C","C","20000201"
"2","H","","","Lipia",NA,"C","C","20000201"
"2","G","","","Themeda",1,"C","C","20000201"
"2","G","","","P.mezianum",NA,"C","C","20000201"
"2","G","","","P.stramineum",NA,"C","C","20000201"
"2","G","","","Lintonia",2,"C","C","20000201"
"2","G","","","Brachiaria",5,"C","C","20000201"
"2","G","","","Aerva",NA,"C","C","20000201"
"2","G","","","Aspilia",NA,"C","C","20000201"
"2","G","","","Commelina",NA,"C","C","20000201"
"2","G","","","Conyza",NA,"C","C","20000201"
"2","G","","","Discoriste",NA,"C","C","20000201"
"2","G","","","Helichrysum",NA,"C","C","20000201"
"2","G","","","Hibiscus",NA,"C","C","20000201"
"2","G","","","Indigofera_sch",NA,"C","C","20000201"
"2","G","","","Indigofera_brev",NA,"C","C","20000201"
"2","G","","","Kyllinger",NA,"C","C","20000201"
"2","G","","","Misopates",NA,"C","C","20000201"
"2","G","","","Monechima",NA,"C","C","20000201"
"2","G","","","Monsonia",NA,"C","C","20000201"
"2","G","","","Pavonia",NA,"C","C","20000201"
"2","G","","","Phyllanthus",NA,"C","C","20000201"
"2","G","","","Polygala",NA,"C","C","20000201"
"2","G","","","Portulaca",NA,"C","C","20000201"
"2","G","","","Rhinacanthus",NA,"C","C","20000201"
"2","G","","","Rhynchosia",NA,"C","C","20000201"
"2","G","","","Solanum_big",NA,"C","C","20000201"
"2","G","","","Solanum_small",NA,"C","C","20000201"
"2","G","","","Lipia",NA,"C","C","20000201"
"2","F","","","Themeda",2,"C","C","20000201"
"2","F","","","P.mezianum",NA,"C","C","20000201"
"2","F","","","P.stramineum",NA,"C","C","20000201"
"2","F","","","Lintonia",3,"C","C","20000201"
"2","F","","","Brachiaria",2,"C","C","20000201"
"2","F","","","Aerva",NA,"C","C","20000201"
"2","F","","","Aspilia",NA,"C","C","20000201"
"2","F","","","Commelina",NA,"C","C","20000201"
"2","F","","","Conyza",NA,"C","C","20000201"
"2","F","","","Discoriste",NA,"C","C","20000201"
"2","F","","","Helichrysum",NA,"C","C","20000201"
"2","F","","","Hibiscus",NA,"C","C","20000201"
"2","F","","","Indigofera_sch",NA,"C","C","20000201"
"2","F","","","Indigofera_brev",NA,"C","C","20000201"
"2","F","","","Kyllinger",NA,"C","C","20000201"
"2","F","","","Misopates",NA,"C","C","20000201"
"2","F","","","Monechima",NA,"C","C","20000201"
"2","F","","","Monsonia",NA,"C","C","20000201"
"2","F","","","Pavonia",NA,"C","C","20000201"
"2","F","","","Phyllanthus",NA,"C","C","20000201"
"2","F","","","Polygala",NA,"C","C","20000201"
"2","F","","","Portulaca",NA,"C","C","20000201"
"2","F","","","Rhinacanthus",NA,"C","C","20000201"
"2","F","","","Rhynchosia",NA,"C","C","20000201"
"2","F","","","Solanum_big",NA,"C","C","20000201"
"2","F","","","Solanum_small",NA,"C","C","20000201"
"2","F","","","Lipia",NA,"C","C","20000201"
"2","E","","","Themeda",4,"C","C","20000201"
"2","E","","","P.mezianum",NA,"C","C","20000201"
"2","E","","","P.stramineum",NA,"C","C","20000201"
"2","E","","","Lintonia",2,"C","C","20000201"
"2","E","","","Brachiaria",3,"C","C","20000201"
"2","E","","","Aerva",NA,"C","C","20000201"
"2","E","","","Aspilia",NA,"C","C","20000201"
"2","E","","","Commelina",NA,"C","C","20000201"
"2","E","","","Conyza",NA,"C","C","20000201"
"2","E","","","Discoriste",NA,"C","C","20000201"
"2","E","","","Helichrysum",NA,"C","C","20000201"
"2","E","","","Hibiscus",NA,"C","C","20000201"
"2","E","","","Indigofera_sch",NA,"C","C","20000201"
"2","E","","","Indigofera_brev",NA,"C","C","20000201"
"2","E","","","Kyllinger",NA,"C","C","20000201"
"2","E","","","Misopates",NA,"C","C","20000201"
"2","E","","","Monechima",NA,"C","C","20000201"
"2","E","","","Monsonia",NA,"C","C","20000201"
"2","E","","","Pavonia",NA,"C","C","20000201"
"2","E","","","Phyllanthus",NA,"C","C","20000201"
"2","E","","","Polygala",NA,"C","C","20000201"
"2","E","","","Portulaca",NA,"C","C","20000201"
"2","E","","","Rhinacanthus",NA,"C","C","20000201"
"2","E","","","Rhynchosia",NA,"C","C","20000201"
"2","E","","","Solanum_big",NA,"C","C","20000201"
"2","E","","","Solanum_small",NA,"C","C","20000201"
"2","E","","","Lipia",NA,"C","C","20000201"
"2","D","","","Themeda",5,"C","C","20000201"
"2","D","","","P.mezianum",NA,"C","C","20000201"
"2","D","","","P.stramineum",NA,"C","C","20000201"
"2","D","","","Lintonia",1,"C","C","20000201"
"2","D","","","Brachiaria",3,"C","C","20000201"
"2","D","","","Aerva",NA,"C","C","20000201"
"2","D","","","Aspilia",NA,"C","C","20000201"
"2","D","","","Commelina",NA,"C","C","20000201"
"2","D","","","Conyza",NA,"C","C","20000201"
"2","D","","","Discoriste",NA,"C","C","20000201"
"2","D","","","Helichrysum",3,"C","C","20000201"
"2","D","","","Hibiscus",NA,"C","C","20000201"
"2","D","","","Indigofera_sch",NA,"C","C","20000201"
"2","D","","","Indigofera_brev",NA,"C","C","20000201"
"2","D","","","Kyllinger",NA,"C","C","20000201"
"2","D","","","Misopates",NA,"C","C","20000201"
"2","D","","","Monechima",NA,"C","C","20000201"
"2","D","","","Monsonia",NA,"C","C","20000201"
"2","D","","","Pavonia",NA,"C","C","20000201"
"2","D","","","Phyllanthus",NA,"C","C","20000201"
"2","D","","","Polygala",NA,"C","C","20000201"
"2","D","","","Portulaca",NA,"C","C","20000201"
"2","D","","","Rhinacanthus",NA,"C","C","20000201"
"2","D","","","Rhynchosia",NA,"C","C","20000201"
"2","D","","","Solanum_big",NA,"C","C","20000201"
"2","D","","","Solanum_small",NA,"C","C","20000201"
"2","D","","","Lipia",NA,"C","C","20000201"
"2","C","","","Themeda",4,"C","C","20000201"
"2","C","","","P.mezianum",NA,"C","C","20000201"
"2","C","","","P.stramineum",NA,"C","C","20000201"
"2","C","","","Lintonia",2,"C","C","20000201"
"2","C","","","Brachiaria",NA,"C","C","20000201"
"2","C","","","Aerva",NA,"C","C","20000201"
"2","C","","","Aspilia",NA,"C","C","20000201"
"2","C","","","Commelina",NA,"C","C","20000201"
"2","C","","","Conyza",NA,"C","C","20000201"
"2","C","","","Discoriste",NA,"C","C","20000201"
"2","C","","","Helichrysum",NA,"C","C","20000201"
"2","C","","","Hibiscus",NA,"C","C","20000201"
"2","C","","","Indigofera_sch",NA,"C","C","20000201"
"2","C","","","Indigofera_brev",NA,"C","C","20000201"
"2","C","","","Kyllinger",NA,"C","C","20000201"
"2","C","","","Misopates",NA,"C","C","20000201"
"2","C","","","Monechima",NA,"C","C","20000201"
"2","C","","","Monsonia",NA,"C","C","20000201"
"2","C","","","Pavonia",NA,"C","C","20000201"
"2","C","","","Phyllanthus",NA,"C","C","20000201"
"2","C","","","Polygala",NA,"C","C","20000201"
"2","C","","","Portulaca",NA,"C","C","20000201"
"2","C","","","Rhinacanthus",NA,"C","C","20000201"
"2","C","","","Rhynchosia",NA,"C","C","20000201"
"2","C","","","Solanum_big",NA,"C","C","20000201"
"2","C","","","Solanum_small",NA,"C","C","20000201"
"2","C","","","Lipia",NA,"C","C","20000201"
"2","B","","","Themeda",6,"C","C","20000201"
"2","B","","","P.mezianum",4,"C","C","20000201"
"2","B","","","P.stramineum",NA,"C","C","20000201"
"2","B","","","Lintonia",NA,"C","C","20000201"
"2","B","","","Brachiaria",NA,"C","C","20000201"
"2","B","","","Aerva",NA,"C","C","20000201"
"2","B","","","Aspilia",2,"C","C","20000201"
"2","B","","","Commelina",NA,"C","C","20000201"
"2","B","","","Conyza",NA,"C","C","20000201"
"2","B","","","Discoriste",NA,"C","C","20000201"
"2","B","","","Helichrysum",NA,"C","C","20000201"
"2","B","","","Hibiscus",NA,"C","C","20000201"
"2","B","","","Indigofera_sch",NA,"C","C","20000201"
"2","B","","","Indigofera_brev",NA,"C","C","20000201"
"2","B","","","Kyllinger",NA,"C","C","20000201"
"2","B","","","Misopates",NA,"C","C","20000201"
"2","B","","","Monechima",NA,"C","C","20000201"
"2","B","","","Monsonia",NA,"C","C","20000201"
"2","B","","","Pavonia",NA,"C","C","20000201"
"2","B","","","Phyllanthus",NA,"C","C","20000201"
"2","B","","","Polygala",NA,"C","C","20000201"
"2","B","","","Portulaca",NA,"C","C","20000201"
"2","B","","","Rhinacanthus",NA,"C","C","20000201"
"2","B","","","Rhynchosia",NA,"C","C","20000201"
"2","B","","","Solanum_big",NA,"C","C","20000201"
"2","B","","","Solanum_small",NA,"C","C","20000201"
"2","B","","","Lipia",NA,"C","C","20000201"
"2","A","","","Themeda",NA,"C","C","20000201"
"2","A","","","P.mezianum",NA,"C","C","20000201"
"2","A","","","P.stramineum",2,"C","C","20000201"
"2","A","","","Lintonia",NA,"C","C","20000201"
"2","A","","","Brachiaria",NA,"C","C","20000201"
"2","A","","","Aerva",NA,"C","C","20000201"
"2","A","","","Aspilia",1,"C","C","20000201"
"2","A","","","Commelina",NA,"C","C","20000201"
"2","A","","","Conyza",NA,"C","C","20000201"
"2","A","","","Discoriste",NA,"C","C","20000201"
"2","A","","","Helichrysum",3,"C","C","20000201"
"2","A","","","Hibiscus",NA,"C","C","20000201"
"2","A","","","Indigofera_sch",NA,"C","C","20000201"
"2","A","","","Indigofera_brev",NA,"C","C","20000201"
"2","A","","","Kyllinger",NA,"C","C","20000201"
"2","A","","","Misopates",NA,"C","C","20000201"
