"Station","Location","Disturbance","Mound<5m","Species","Sp_Pin_Hits","Treatment","Block","Date"
"5","F","","","Solanum_small",NA,"MW","C","20010101"
"5","F","","","Bare",1,"MW","C","20010101"
"5","G","","","Themeda",NA,"MW","C","20010101"
"5","G","","","P.mezianum",NA,"MW","C","20010101"
"5","G","","","P.stramineum",8,"MW","C","20010101"
"5","G","","","Lintonia",NA,"MW","C","20010101"
"5","G","","","Brachiaria",NA,"MW","C","20010101"
"5","G","","","Aerva",NA,"MW","C","20010101"
"5","G","","","Aspilia",NA,"MW","C","20010101"
"5","G","","","Commelina",NA,"MW","C","20010101"
"5","G","","","Conyza",NA,"MW","C","20010101"
"5","G","","","Discoriste",NA,"MW","C","20010101"
"5","G","","","Helichrysum",1,"MW","C","20010101"
"5","G","","","Hibiscus",NA,"MW","C","20010101"
"5","G","","","Indigofera_sch",NA,"MW","C","20010101"
"5","G","","","Indigofera_brev",NA,"MW","C","20010101"
"5","G","","","Kyllinger",NA,"MW","C","20010101"
"5","G","","","Misopates",NA,"MW","C","20010101"
"5","G","","","Monechima",NA,"MW","C","20010101"
"5","G","","","Monsonia",NA,"MW","C","20010101"
"5","G","","","Pavonia",NA,"MW","C","20010101"
"5","G","","","Phyllanthus",NA,"MW","C","20010101"
"5","G","","","Polygala",NA,"MW","C","20010101"
"5","G","","","Portulaca",NA,"MW","C","20010101"
"5","G","","","Rhinacanthus",NA,"MW","C","20010101"
"5","G","","","Rhynchosia",NA,"MW","C","20010101"
"5","G","","","Solanum_big",NA,"MW","C","20010101"
"5","G","","","Solanum_small",NA,"MW","C","20010101"
"5","G","","","Bare",2,"MW","C","20010101"
"5","H","","","Themeda",NA,"MW","C","20010101"
"5","H","","","P.mezianum",NA,"MW","C","20010101"
"5","H","","","P.stramineum",NA,"MW","C","20010101"
"5","H","","","Lintonia",3,"MW","C","20010101"
"5","H","","","Brachiaria",NA,"MW","C","20010101"
"5","H","","","Aerva",NA,"MW","C","20010101"
"5","H","","","Aspilia",1,"MW","C","20010101"
"5","H","","","Commelina",NA,"MW","C","20010101"
"5","H","","","Conyza",NA,"MW","C","20010101"
"5","H","","","Discoriste",NA,"MW","C","20010101"
"5","H","","","Helichrysum",NA,"MW","C","20010101"
"5","H","","","Hibiscus",NA,"MW","C","20010101"
"5","H","","","Indigofera_sch",NA,"MW","C","20010101"
"5","H","","","Indigofera_brev",NA,"MW","C","20010101"
"5","H","","","Kyllinger",NA,"MW","C","20010101"
"5","H","","","Misopates",NA,"MW","C","20010101"
"5","H","","","Monechima",NA,"MW","C","20010101"
"5","H","","","Monsonia",NA,"MW","C","20010101"
"5","H","","","Pavonia",NA,"MW","C","20010101"
"5","H","","","Phyllanthus",NA,"MW","C","20010101"
"5","H","","","Polygala",NA,"MW","C","20010101"
"5","H","","","Portulaca",NA,"MW","C","20010101"
"5","H","","","Rhinacanthus",NA,"MW","C","20010101"
"5","H","","","Rhynchosia",NA,"MW","C","20010101"
"5","H","","","Solanum_big",NA,"MW","C","20010101"
"5","H","","","Solanum_small",NA,"MW","C","20010101"
"5","H","","","Bare",6,"MW","C","20010101"
"5","I","","","Themeda",NA,"MW","C","20010101"
"5","I","","","P.mezianum",4,"MW","C","20010101"
"5","I","","","P.stramineum",NA,"MW","C","20010101"
"5","I","","","Lintonia",NA,"MW","C","20010101"
"5","I","","","Brachiaria",NA,"MW","C","20010101"
"5","I","","","Aerva",NA,"MW","C","20010101"
"5","I","","","Aspilia",NA,"MW","C","20010101"
"5","I","","","Commelina",NA,"MW","C","20010101"
"5","I","","","Conyza",NA,"MW","C","20010101"
"5","I","","","Discoriste",NA,"MW","C","20010101"
"5","I","","","Helichrysum",NA,"MW","C","20010101"
"5","I","","","Hibiscus",NA,"MW","C","20010101"
"5","I","","","Indigofera_sch",NA,"MW","C","20010101"
"5","I","","","Indigofera_brev",NA,"MW","C","20010101"
"5","I","","","Kyllinger",NA,"MW","C","20010101"
"5","I","","","Misopates",NA,"MW","C","20010101"
"5","I","","","Monechima",NA,"MW","C","20010101"
"5","I","","","Monsonia",NA,"MW","C","20010101"
"5","I","","","Pavonia",NA,"MW","C","20010101"
"5","I","","","Phyllanthus",NA,"MW","C","20010101"
"5","I","","","Polygala",NA,"MW","C","20010101"
"5","I","","","Portulaca",NA,"MW","C","20010101"
"5","I","","","Rhinacanthus",NA,"MW","C","20010101"
"5","I","","","Rhynchosia",NA,"MW","C","20010101"
"5","I","","","Solanum_big",NA,"MW","C","20010101"
"5","I","","","Solanum_small",1,"MW","C","20010101"
"5","I","","","Bare",5,"MW","C","20010101"
"5","J","","","Themeda",NA,"MW","C","20010101"
"5","J","","","P.mezianum",5,"MW","C","20010101"
"5","J","","","P.stramineum",NA,"MW","C","20010101"
"5","J","","","Lintonia",3,"MW","C","20010101"
"5","J","","","Brachiaria",NA,"MW","C","20010101"
"5","J","","","Aerva",NA,"MW","C","20010101"
"5","J","","","Aspilia",NA,"MW","C","20010101"
"5","J","","","Commelina",NA,"MW","C","20010101"
"5","J","","","Conyza",NA,"MW","C","20010101"
"5","J","","","Discoriste",2,"MW","C","20010101"
"5","J","","","Helichrysum",NA,"MW","C","20010101"
"5","J","","","Hibiscus",NA,"MW","C","20010101"
"5","J","","","Indigofera_sch",NA,"MW","C","20010101"
"5","J","","","Indigofera_brev",NA,"MW","C","20010101"
"5","J","","","Kyllinger",NA,"MW","C","20010101"
"5","J","","","Misopates",NA,"MW","C","20010101"
"5","J","","","Monechima",NA,"MW","C","20010101"
"5","J","","","Monsonia",NA,"MW","C","20010101"
"5","J","","","Pavonia",NA,"MW","C","20010101"
"5","J","","","Phyllanthus",NA,"MW","C","20010101"
"5","J","","","Polygala",NA,"MW","C","20010101"
"5","J","","","Portulaca",NA,"MW","C","20010101"
"5","J","","","Rhinacanthus",NA,"MW","C","20010101"
"5","J","","","Rhynchosia",NA,"MW","C","20010101"
"5","J","","","Solanum_big",NA,"MW","C","20010101"
"5","J","","","Solanum_small",NA,"MW","C","20010101"
"5","J","","","Bare",2,"MW","C","20010101"
"6","J","","","Themeda",NA,"MW","C","20010101"
"6","J","","","P.mezianum",NA,"MW","C","20010101"
"6","J","","","P.stramineum",7,"MW","C","20010101"
"6","J","","","Lintonia",NA,"MW","C","20010101"
"6","J","","","Brachiaria",2,"MW","C","20010101"
"6","J","","","Aerva",NA,"MW","C","20010101"
"6","J","","","Aspilia",NA,"MW","C","20010101"
"6","J","","","Commelina",NA,"MW","C","20010101"
"6","J","","","Conyza",NA,"MW","C","20010101"
"6","J","","","Discoriste",NA,"MW","C","20010101"
"6","J","","","Helichrysum",NA,"MW","C","20010101"
"6","J","","","Hibiscus",NA,"MW","C","20010101"
"6","J","","","Indigofera_sch",NA,"MW","C","20010101"
"6","J","","","Indigofera_brev",NA,"MW","C","20010101"
"6","J","","","Kyllinger",NA,"MW","C","20010101"
"6","J","","","Misopates",NA,"MW","C","20010101"
"6","J","","","Monechima",NA,"MW","C","20010101"
"6","J","","","Monsonia",NA,"MW","C","20010101"
"6","J","","","Pavonia",NA,"MW","C","20010101"
"6","J","","","Phyllanthus",NA,"MW","C","20010101"
"6","J","","","Polygala",NA,"MW","C","20010101"
"6","J","","","Portulaca",NA,"MW","C","20010101"
"6","J","","","Rhinacanthus",NA,"MW","C","20010101"
"6","J","","","Rhynchosia",NA,"MW","C","20010101"
"6","J","","","Solanum_big",NA,"MW","C","20010101"
"6","J","","","Solanum_small",NA,"MW","C","20010101"
"6","J","","","Bare",2,"MW","C","20010101"
"6","I","","","Themeda",NA,"MW","C","20010101"
"6","I","","","P.mezianum",3,"MW","C","20010101"
"6","I","","","P.stramineum",NA,"MW","C","20010101"
"6","I","","","Lintonia",1,"MW","C","20010101"
"6","I","","","Brachiaria",2,"MW","C","20010101"
"6","I","","","Aerva",NA,"MW","C","20010101"
"6","I","","","Aspilia",NA,"MW","C","20010101"
"6","I","","","Commelina",NA,"MW","C","20010101"
"6","I","","","Conyza",NA,"MW","C","20010101"
"6","I","","","Discoriste",NA,"MW","C","20010101"
"6","I","","","Helichrysum",NA,"MW","C","20010101"
"6","I","","","Hibiscus",NA,"MW","C","20010101"
"6","I","","","Indigofera_sch",NA,"MW","C","20010101"
"6","I","","","Indigofera_brev",NA,"MW","C","20010101"
"6","I","","","Kyllinger",NA,"MW","C","20010101"
"6","I","","","Misopates",NA,"MW","C","20010101"
"6","I","","","Monechima",NA,"MW","C","20010101"
"6","I","","","Monsonia",NA,"MW","C","20010101"
"6","I","","","Pavonia",NA,"MW","C","20010101"
"6","I","","","Phyllanthus",NA,"MW","C","20010101"
"6","I","","","Polygala",NA,"MW","C","20010101"
"6","I","","","Portulaca",NA,"MW","C","20010101"
"6","I","","","Rhinacanthus",NA,"MW","C","20010101"
"6","I","","","Rhynchosia",NA,"MW","C","20010101"
"6","I","","","Solanum_big",NA,"MW","C","20010101"
"6","I","","","Solanum_small",NA,"MW","C","20010101"
"6","I","","","Bare",5,"MW","C","20010101"
"6","H","","","Themeda",6,"MW","C","20010101"
"6","H","","","P.mezianum",NA,"MW","C","20010101"
"6","H","","","P.stramineum",NA,"MW","C","20010101"
"6","H","","","Lintonia",NA,"MW","C","20010101"
"6","H","","","Brachiaria",1,"MW","C","20010101"
"6","H","","","Aerva",NA,"MW","C","20010101"
"6","H","","","Aspilia",NA,"MW","C","20010101"
"6","H","","","Commelina",NA,"MW","C","20010101"
"6","H","","","Conyza",NA,"MW","C","20010101"
"6","H","","","Discoriste",NA,"MW","C","20010101"
"6","H","","","Helichrysum",NA,"MW","C","20010101"
"6","H","","","Hibiscus",NA,"MW","C","20010101"
"6","H","","","Indigofera_sch",NA,"MW","C","20010101"
"6","H","","","Indigofera_brev",NA,"MW","C","20010101"
"6","H","","","Kyllinger",NA,"MW","C","20010101"
"6","H","","","Misopates",NA,"MW","C","20010101"
"6","H","","","Monechima",NA,"MW","C","20010101"
"6","H","","","Monsonia",NA,"MW","C","20010101"
"6","H","","","Pavonia",NA,"MW","C","20010101"
"6","H","","","Phyllanthus",NA,"MW","C","20010101"
"6","H","","","Polygala",NA,"MW","C","20010101"
"6","H","","","Portulaca",NA,"MW","C","20010101"
"6","H","","","Rhinacanthus",NA,"MW","C","20010101"
"6","H","","","Rhynchosia",NA,"MW","C","20010101"
"6","H","","","Solanum_big",NA,"MW","C","20010101"
"6","H","","","Solanum_small",NA,"MW","C","20010101"
"6","H","","","Bare",3,"MW","C","20010101"
"6","G","","","Themeda",5,"MW","C","20010101"
"6","G","","","P.mezianum",1,"MW","C","20010101"
"6","G","","","P.stramineum",6,"MW","C","20010101"
"6","G","","","Lintonia",NA,"MW","C","20010101"
"6","G","","","Brachiaria",NA,"MW","C","20010101"
"6","G","","","Aerva",NA,"MW","C","20010101"
"6","G","","","Aspilia",NA,"MW","C","20010101"
"6","G","","","Commelina",NA,"MW","C","20010101"
"6","G","","","Conyza",NA,"MW","C","20010101"
"6","G","","","Discoriste",NA,"MW","C","20010101"
"6","G","","","Helichrysum",NA,"MW","C","20010101"
"6","G","","","Hibiscus",NA,"MW","C","20010101"
"6","G","","","Indigofera_sch",NA,"MW","C","20010101"
"6","G","","","Indigofera_brev",NA,"MW","C","20010101"
"6","G","","","Kyllinger",NA,"MW","C","20010101"
"6","G","","","Misopates",NA,"MW","C","20010101"
"6","G","","","Monechima",NA,"MW","C","20010101"
"6","G","","","Monsonia",NA,"MW","C","20010101"
"6","G","","","Pavonia",NA,"MW","C","20010101"
"6","G","","","Phyllanthus",NA,"MW","C","20010101"
"6","G","","","Polygala",NA,"MW","C","20010101"
"6","G","","","Portulaca",NA,"MW","C","20010101"
"6","G","","","Rhinacanthus",NA,"MW","C","20010101"
"6","G","","","Rhynchosia",NA,"MW","C","20010101"
"6","G","","","Solanum_big",NA,"MW","C","20010101"
"6","G","","","Solanum_small",NA,"MW","C","20010101"
"6","G","","","Bare",1,"MW","C","20010101"
"6","F","","","Themeda",7,"MW","C","20010101"
"6","F","","","P.mezianum",NA,"MW","C","20010101"
"6","F","","","P.stramineum",1,"MW","C","20010101"
"6","F","","","Lintonia",NA,"MW","C","20010101"
"6","F","","","Brachiaria",NA,"MW","C","20010101"
"6","F","","","Aerva",NA,"MW","C","20010101"
"6","F","","","Aspilia",NA,"MW","C","20010101"
"6","F","","","Commelina",NA,"MW","C","20010101"
"6","F","","","Conyza",NA,"MW","C","20010101"
"6","F","","","Discoriste",NA,"MW","C","20010101"
"6","F","","","Helichrysum",NA,"MW","C","20010101"
"6","F","","","Hibiscus",NA,"MW","C","20010101"
"6","F","","","Indigofera_sch",NA,"MW","C","20010101"
"6","F","","","Indigofera_brev",NA,"MW","C","20010101"
"6","F","","","Kyllinger",NA,"MW","C","20010101"
"6","F","","","Misopates",NA,"MW","C","20010101"
"6","F","","","Monechima",NA,"MW","C","20010101"
"6","F","","","Monsonia",NA,"MW","C","20010101"
"6","F","","","Pavonia",NA,"MW","C","20010101"
"6","F","","","Phyllanthus",NA,"MW","C","20010101"
"6","F","","","Polygala",NA,"MW","C","20010101"
"6","F","","","Portulaca",NA,"MW","C","20010101"
"6","F","","","Rhinacanthus",NA,"MW","C","20010101"
"6","F","","","Rhynchosia",NA,"MW","C","20010101"
"6","F","","","Solanum_big",NA,"MW","C","20010101"
"6","F","","","Solanum_small",NA,"MW","C","20010101"
"6","F","","","Bare",2,"MW","C","20010101"
"6","E","","","Themeda",NA,"MW","C","20010101"
"6","E","","","P.mezianum",NA,"MW","C","20010101"
"6","E","","","P.stramineum",7,"MW","C","20010101"
"6","E","","","Lintonia",NA,"MW","C","20010101"
"6","E","","","Brachiaria",NA,"MW","C","20010101"
"6","E","","","Aerva",NA,"MW","C","20010101"
"6","E","","","Aspilia",NA,"MW","C","20010101"
"6","E","","","Commelina",NA,"MW","C","20010101"
"6","E","","","Conyza",NA,"MW","C","20010101"
"6","E","","","Discoriste",NA,"MW","C","20010101"
"6","E","","","Helichrysum",1,"MW","C","20010101"
"6","E","","","Hibiscus",NA,"MW","C","20010101"
"6","E","","","Indigofera_sch",NA,"MW","C","20010101"
"6","E","","","Indigofera_brev",NA,"MW","C","20010101"
"6","E","","","Kyllinger",NA,"MW","C","20010101"
"6","E","","","Misopates",NA,"MW","C","20010101"
"6","E","","","Monechima",NA,"MW","C","20010101"
"6","E","","","Monsonia",NA,"MW","C","20010101"
"6","E","","","Pavonia",NA,"MW","C","20010101"
"6","E","","","Phyllanthus",NA,"MW","C","20010101"
"6","E","","","Polygala",NA,"MW","C","20010101"
"6","E","","","Portulaca",NA,"MW","C","20010101"
"6","E","","","Rhinacanthus",NA,"MW","C","20010101"
"6","E","","","Rhynchosia",NA,"MW","C","20010101"
"6","E","","","Solanum_big",NA,"MW","C","20010101"
"6","E","","","Solanum_small",NA,"MW","C","20010101"
"6","E","","","Bare",3,"MW","C","20010101"
"6","D","","","Themeda",NA,"MW","C","20010101"
"6","D","","","P.mezianum",NA,"MW","C","20010101"
"6","D","","","P.stramineum",7,"MW","C","20010101"
"6","D","","","Lintonia",NA,"MW","C","20010101"
"6","D","","","Brachiaria",NA,"MW","C","20010101"
"6","D","","","Aerva",NA,"MW","C","20010101"
"6","D","","","Aspilia",NA,"MW","C","20010101"
"6","D","","","Commelina",2,"MW","C","20010101"
"6","D","","","Conyza",NA,"MW","C","20010101"
"6","D","","","Discoriste",NA,"MW","C","20010101"
"6","D","","","Helichrysum",NA,"MW","C","20010101"
"6","D","","","Hibiscus",NA,"MW","C","20010101"
"6","D","","","Indigofera_sch",NA,"MW","C","20010101"
"6","D","","","Indigofera_brev",NA,"MW","C","20010101"
"6","D","","","Kyllinger",NA,"MW","C","20010101"
"6","D","","","Misopates",NA,"MW","C","20010101"
"6","D","","","Monechima",NA,"MW","C","20010101"
"6","D","","","Monsonia",NA,"MW","C","20010101"
"6","D","","","Pavonia",NA,"MW","C","20010101"
"6","D","","","Phyllanthus",NA,"MW","C","20010101"
"6","D","","","Polygala",NA,"MW","C","20010101"
"6","D","","","Portulaca",NA,"MW","C","20010101"
"6","D","","","Rhinacanthus",NA,"MW","C","20010101"
"6","D","","","Rhynchosia",NA,"MW","C","20010101"
"6","D","","","Solanum_big",NA,"MW","C","20010101"
"6","D","","","Solanum_small",NA,"MW","C","20010101"
"6","D","","","Bare",3,"MW","C","20010101"
"6","C","","","Themeda",NA,"MW","C","20010101"
"6","C","","","P.mezianum",2,"MW","C","20010101"
"6","C","","","P.stramineum",NA,"MW","C","20010101"
"6","C","","","Lintonia",1,"MW","C","20010101"
"6","C","","","Brachiaria",NA,"MW","C","20010101"
"6","C","","","Aerva",NA,"MW","C","20010101"
"6","C","","","Aspilia",NA,"MW","C","20010101"
"6","C","","","Commelina",NA,"MW","C","20010101"
"6","C","","","Conyza",NA,"MW","C","20010101"
"6","C","","","Discoriste",NA,"MW","C","20010101"
"6","C","","","Helichrysum",NA,"MW","C","20010101"
"6","C","","","Hibiscus",NA,"MW","C","20010101"
"6","C","","","Indigofera_sch",NA,"MW","C","20010101"
"6","C","","","Indigofera_brev",NA,"MW","C","20010101"
"6","C","","","Kyllinger",NA,"MW","C","20010101"
"6","C","","","Misopates",NA,"MW","C","20010101"
"6","C","","","Monechima",NA,"MW","C","20010101"
"6","C","","","Monsonia",NA,"MW","C","20010101"
"6","C","","","Pavonia",NA,"MW","C","20010101"
"6","C","","","Phyllanthus",NA,"MW","C","20010101"
"6","C","","","Polygala",NA,"MW","C","20010101"
"6","C","","","Portulaca",NA,"MW","C","20010101"
"6","C","","","Rhinacanthus",NA,"MW","C","20010101"
"6","C","","","Rhynchosia",NA,"MW","C","20010101"
"6","C","","","Solanum_big",NA,"MW","C","20010101"
"6","C","","","Solanum_small",NA,"MW","C","20010101"
"6","C","","","Bare",7,"MW","C","20010101"
"6","B","","","Themeda",NA,"MW","C","20010101"
"6","B","","","P.mezianum",6,"MW","C","20010101"
"6","B","","","P.stramineum",NA,"MW","C","20010101"
"6","B","","","Lintonia",NA,"MW","C","20010101"
"6","B","","","Brachiaria",NA,"MW","C","20010101"
"6","B","","","Aerva",NA,"MW","C","20010101"
"6","B","","","Aspilia",1,"MW","C","20010101"
"6","B","","","Commelina",NA,"MW","C","20010101"
"6","B","","","Conyza",NA,"MW","C","20010101"
"6","B","","","Discoriste",NA,"MW","C","20010101"
"6","B","","","Helichrysum",NA,"MW","C","20010101"
"6","B","","","Hibiscus",NA,"MW","C","20010101"
"6","B","","","Indigofera_sch",NA,"MW","C","20010101"
"6","B","","","Indigofera_brev",NA,"MW","C","20010101"
"6","B","","","Kyllinger",NA,"MW","C","20010101"
"6","B","","","Misopates",NA,"MW","C","20010101"
"6","B","","","Monechima",NA,"MW","C","20010101"
"6","B","","","Monsonia",NA,"MW","C","20010101"
"6","B","","","Pavonia",NA,"MW","C","20010101"
"6","B","","","Phyllanthus",NA,"MW","C","20010101"
"6","B","","","Polygala",NA,"MW","C","20010101"
"6","B","","","Portulaca",NA,"MW","C","20010101"
"6","B","","","Rhinacanthus",NA,"MW","C","20010101"
"6","B","","","Rhynchosia",NA,"MW","C","20010101"
"6","B","","","Solanum_big",NA,"MW","C","20010101"
"6","B","","","Solanum_small",NA,"MW","C","20010101"
"6","B","","","Bare",4,"MW","C","20010101"
"6","A","","","Themeda",4,"MW","C","20010101"
"6","A","","","P.mezianum",NA,"MW","C","20010101"
"6","A","","","P.stramineum",NA,"MW","C","20010101"
"6","A","","","Lintonia",2,"MW","C","20010101"
"6","A","","","Brachiaria",NA,"MW","C","20010101"
"6","A","","","Aerva",NA,"MW","C","20010101"
"6","A","","","Aspilia",NA,"MW","C","20010101"
"6","A","","","Commelina",NA,"MW","C","20010101"
"6","A","","","Conyza",NA,"MW","C","20010101"
"6","A","","","Discoriste",NA,"MW","C","20010101"
"6","A","","","Helichrysum",NA,"MW","C","20010101"
"6","A","","","Hibiscus",NA,"MW","C","20010101"
"6","A","","","Indigofera_sch",NA,"MW","C","20010101"
"6","A","","","Indigofera_brev",NA,"MW","C","20010101"
"6","A","","","Kyllinger",NA,"MW","C","20010101"
"6","A","","","Misopates",NA,"MW","C","20010101"
"6","A","","","Monechima",NA,"MW","C","20010101"
"6","A","","","Monsonia",NA,"MW","C","20010101"
"6","A","","","Pavonia",NA,"MW","C","20010101"
"6","A","","","Phyllanthus",NA,"MW","C","20010101"
"6","A","","","Polygala",NA,"MW","C","20010101"
"6","A","","","Portulaca",NA,"MW","C","20010101"
"6","A","","","Rhinacanthus",NA,"MW","C","20010101"
"6","A","","","Rhynchosia",NA,"MW","C","20010101"
"6","A","","","Solanum_big",NA,"MW","C","20010101"
"6","A","","","Solanum_small",NA,"MW","C","20010101"
"6","A","","","Bare",4,"MW","C","20010101"
"7","A","","","Themeda",NA,"MW","C","20010101"
"7","A","","","P.mezianum",2,"MW","C","20010101"
"7","A","","","P.stramineum",4,"MW","C","20010101"
"7","A","","","Lintonia",NA,"MW","C","20010101"
"7","A","","","Brachiaria",2,"MW","C","20010101"
"7","A","","","Aerva",NA,"MW","C","20010101"
"7","A","","","Aspilia",NA,"MW","C","20010101"
"7","A","","","Commelina",NA,"MW","C","20010101"
"7","A","","","Conyza",NA,"MW","C","20010101"
"7","A","","","Discoriste",NA,"MW","C","20010101"
"7","A","","","Helichrysum",NA,"MW","C","20010101"
"7","A","","","Hibiscus",NA,"MW","C","20010101"
"7","A","","","Indigofera_sch",NA,"MW","C","20010101"
"7","A","","","Indigofera_brev",NA,"MW","C","20010101"
"7","A","","","Kyllinger",NA,"MW","C","20010101"
"7","A","","","Misopates",NA,"MW","C","20010101"
"7","A","","","Monechima",NA,"MW","C","20010101"
"7","A","","","Monsonia",NA,"MW","C","20010101"
"7","A","","","Pavonia",NA,"MW","C","20010101"
"7","A","","","Phyllanthus",NA,"MW","C","20010101"
"7","A","","","Polygala",NA,"MW","C","20010101"
"7","A","","","Portulaca",NA,"MW","C","20010101"
"7","A","","","Rhinacanthus",NA,"MW","C","20010101"
"7","A","","","Rhynchosia",NA,"MW","C","20010101"
"7","A","","","Solanum_big",NA,"MW","C","20010101"
"7","A","","","Solanum_small",NA,"MW","C","20010101"
"7","A","","","Bare",2,"MW","C","20010101"
"7","B","","","Themeda",1,"MW","C","20010101"
"7","B","","","P.mezianum",NA,"MW","C","20010101"
"7","B","","","P.stramineum",NA,"MW","C","20010101"
"7","B","","","Lintonia",NA,"MW","C","20010101"
"7","B","","","Brachiaria",2,"MW","C","20010101"
"7","B","","","Aerva",NA,"MW","C","20010101"
"7","B","","","Aspilia",NA,"MW","C","20010101"
"7","B","","","Commelina",NA,"MW","C","20010101"
"7","B","","","Conyza",NA,"MW","C","20010101"
"7","B","","","Discoriste",NA,"MW","C","20010101"
"7","B","","","Helichrysum",NA,"MW","C","20010101"
"7","B","","","Hibiscus",NA,"MW","C","20010101"
"7","B","","","Indigofera_sch",1,"MW","C","20010101"
"7","B","","","Indigofera_brev",NA,"MW","C","20010101"
"7","B","","","Kyllinger",NA,"MW","C","20010101"
"7","B","","","Misopates",NA,"MW","C","20010101"
"7","B","","","Monechima",NA,"MW","C","20010101"
"7","B","","","Monsonia",NA,"MW","C","20010101"
"7","B","","","Pavonia",NA,"MW","C","20010101"
"7","B","","","Phyllanthus",NA,"MW","C","20010101"
"7","B","","","Polygala",NA,"MW","C","20010101"
"7","B","","","Portulaca",NA,"MW","C","20010101"
"7","B","","","Rhinacanthus",NA,"MW","C","20010101"
"7","B","","","Rhynchosia",NA,"MW","C","20010101"
"7","B","","","Solanum_big",NA,"MW","C","20010101"
"7","B","","","Solanum_small",NA,"MW","C","20010101"
"7","B","","","Bare",6,"MW","C","20010101"
"7","C","","","Themeda",2,"MW","C","20010101"
"7","C","","","P.mezianum",NA,"MW","C","20010101"
"7","C","","","P.stramineum",NA,"MW","C","20010101"
"7","C","","","Lintonia",1,"MW","C","20010101"
"7","C","","","Brachiaria",NA,"MW","C","20010101"
"7","C","","","Aerva",NA,"MW","C","20010101"
"7","C","","","Aspilia",NA,"MW","C","20010101"
"7","C","","","Commelina",NA,"MW","C","20010101"
"7","C","","","Conyza",NA,"MW","C","20010101"
"7","C","","","Discoriste",NA,"MW","C","20010101"
"7","C","","","Helichrysum",NA,"MW","C","20010101"
"7","C","","","Hibiscus",NA,"MW","C","20010101"
"7","C","","","Indigofera_sch",NA,"MW","C","20010101"
"7","C","","","Indigofera_brev",NA,"MW","C","20010101"
"7","C","","","Kyllinger",NA,"MW","C","20010101"
"7","C","","","Misopates",NA,"MW","C","20010101"
"7","C","","","Monechima",NA,"MW","C","20010101"
"7","C","","","Monsonia",NA,"MW","C","20010101"
"7","C","","","Pavonia",NA,"MW","C","20010101"
"7","C","","","Phyllanthus",NA,"MW","C","20010101"
"7","C","","","Polygala",NA,"MW","C","20010101"
"7","C","","","Portulaca",NA,"MW","C","20010101"
"7","C","","","Rhinacanthus",NA,"MW","C","20010101"
"7","C","","","Rhynchosia",NA,"MW","C","20010101"
"7","C","","","Solanum_big",NA,"MW","C","20010101"
"7","C","","","Solanum_small",NA,"MW","C","20010101"
"7","C","","","Bare",7,"MW","C","20010101"
"7","D","","","Themeda",2,"MW","C","20010101"
"7","D","","","P.mezianum",NA,"MW","C","20010101"
"7","D","","","P.stramineum",4,"MW","C","20010101"
"7","D","","","Lintonia",NA,"MW","C","20010101"
"7","D","","","Brachiaria",NA,"MW","C","20010101"
"7","D","","","Aerva",NA,"MW","C","20010101"
"7","D","","","Aspilia",NA,"MW","C","20010101"
"7","D","","","Commelina",NA,"MW","C","20010101"
"7","D","","","Conyza",NA,"MW","C","20010101"
"7","D","","","Discoriste",NA,"MW","C","20010101"
"7","D","","","Helichrysum",NA,"MW","C","20010101"
"7","D","","","Hibiscus",NA,"MW","C","20010101"
"7","D","","","Indigofera_sch",NA,"MW","C","20010101"
"7","D","","","Indigofera_brev",NA,"MW","C","20010101"
"7","D","","","Kyllinger",NA,"MW","C","20010101"
"7","D","","","Misopates",NA,"MW","C","20010101"
"7","D","","","Monechima",NA,"MW","C","20010101"
"7","D","","","Monsonia",NA,"MW","C","20010101"
"7","D","","","Pavonia",NA,"MW","C","20010101"
"7","D","","","Phyllanthus",NA,"MW","C","20010101"
"7","D","","","Polygala",NA,"MW","C","20010101"
"7","D","","","Portulaca",NA,"MW","C","20010101"
"7","D","","","Rhinacanthus",NA,"MW","C","20010101"
"7","D","","","Rhynchosia",NA,"MW","C","20010101"
"7","D","","","Solanum_big",NA,"MW","C","20010101"
"7","D","","","Solanum_small",NA,"MW","C","20010101"
"7","D","","","Bare",4,"MW","C","20010101"
"7","E","","","Themeda",2,"MW","C","20010101"
"7","E","","","P.mezianum",3,"MW","C","20010101"
"7","E","","","P.stramineum",5,"MW","C","20010101"
"7","E","","","Lintonia",NA,"MW","C","20010101"
"7","E","","","Brachiaria",NA,"MW","C","20010101"
"7","E","","","Aerva",NA,"MW","C","20010101"
"7","E","","","Aspilia",NA,"MW","C","20010101"
"7","E","","","Commelina",NA,"MW","C","20010101"
"7","E","","","Conyza",NA,"MW","C","20010101"
"7","E","","","Discoriste",NA,"MW","C","20010101"
"7","E","","","Helichrysum",NA,"MW","C","20010101"
"7","E","","","Hibiscus",NA,"MW","C","20010101"
"7","E","","","Indigofera_sch",NA,"MW","C","20010101"
"7","E","","","Indigofera_brev",NA,"MW","C","20010101"
"7","E","","","Kyllinger",NA,"MW","C","20010101"
"7","E","","","Misopates",NA,"MW","C","20010101"
"7","E","","","Monechima",NA,"MW","C","20010101"
"7","E","","","Monsonia",NA,"MW","C","20010101"
"7","E","","","Pavonia",NA,"MW","C","20010101"
"7","E","","","Phyllanthus",NA,"MW","C","20010101"
"7","E","","","Polygala",NA,"MW","C","20010101"
"7","E","","","Portulaca",NA,"MW","C","20010101"
