,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap station,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,,,,% cover,Rel. cover,
Trap station,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,,Hits/100 pins,,plants,plants,
Pin frame data cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total hits,% cover,Rel. cov.,only,only,p*ln(p)
Bothriochloa,,,,,,,,,,,,,,,4,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,11,1.1,0.009708738,,0.01210121,-0.053420185
Brachiaria,,,,,,,,,,1,,,1,,,,2,,,,,2,,,7,9,,2,,,,,,,1,,,1,,,,,3,,,,,,6,,2,,2,1,,,,8,,,3,4,3,,6,,,3,,,1,5,,,,6,,,,3,,5,,,2,,,,,,,,,,,,8,,,,97,9.7,0.085613416,,0.106710671,-0.238779438
Dinebra,,,1,,2,,2,5,,3,,,,1,1,,,1,,,,,,,,,2,1,,4,1,2,1,,,,,,,,,,,1,,,,1,,,,1,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,36,3.6,0.031774051,,0.03960396,-0.127874303
Eragrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,3,0.3,0.002647838,,0.00330033,-0.018857204
Lintonia,,,,,2,,,,,3,,,,1,,,,,,,,,,,,,,,,,,5,,,,,,4,,,,,,1,,,,2,,,,,,,,,1,,,,,,,,1,,,,1,,,,,1,,,,3,2,,,,,,,,,,,,,8,,,,,,,,,35,3.5,0.030891439,,0.03850385,-0.125406926
Mariscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,3,0.3,0.002647838,,0.00330033,-0.018857204
P. mezianum,,,4,,,,2,,,,10,1,6,1,,7,7,,,,,,,6,,,,,2,,,,,,8,,,,,,3,4,5,,,,,,4,1,,,5,2,,,,,8,,,,5,5,,,,,,3,,,8,,,,,,2,2,,,9,6,,2,1,2,,,2,,6,,,,,3,,,142,14.2,0.12533098,,0.156215622,-0.290017119
P. stramineum,5,4,,,,,,1,2,,,6,,,,,,,3,1,1,10,2,,1,3,2,,,,6,,,,2,6,,,,,,,,,10,8,1,,,,,,,4,7,5,,,,4,,,,,2,3,,8,,,3,,,,3,,5,,,,9,,,,,6,3,,7,,,,,4,10,6,,,,8,171,17.1,0.150926743,,0.188118812,-0.314286626
