,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap station,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,,,,% cover,Rel. cover,
Trap station,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,,Hits/100 pins,,plants,plants,
Pin frame data cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total hits,% cover,Rel. cov.,only,only,p*ln(p)
Bothriochloa,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.04,0.00070373,,0.003294893,-0.01883157
Brachiaria,1,,,,,2,,4,3,1,1,,5,6,,,,,3,,,,,3,,2,3,4,,,,,7,,,,2,,,,,,,,2,,3,5,5,,4,2,,,3,,2,,3,,,,2,4,,,,,,,1,,,,4,,,,2,2,,,,,1,1,,,1,,,,2,3,,2,,,,,101,1.01,0.017769177,,0.083196046,-0.206871582
Dinebra,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,1,,,,,,1,,,,,,1,,,,1,,,6,,,,,,,,,,,,2,,1,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,1,1,,,,1,,23,0.23,0.004046446,,0.018945634,-0.075141829
Eragrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,5,0.05,0.000879662,,0.004118616,-0.02262042
Lintonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,4,0.04,0.00070373,,0.003294893,-0.01883157
Mariscus,,,,,,,1,,3,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.08,0.00140746,,0.006589786,-0.033095449
P. mezianum,1,,,,,,,,3,,5,,,5,,,,6,,9,4,10,,,,,,,,,,,,5,3,,,,,,,,4,,,,,,,,,,,,,,,,1,6,1,,1,,2,,2,,,,,,,2,,,,,,,,2,,,,,,1,,1,,2,5,,3,,3,,7,,94,0.94,0.01653765,,0.077429984,-0.198095413
P. stramineum,,,5,6,1,,,,,,,1,,,9,8,5,,,,,,,,1,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,2,,,,,,1,,7,,4,,,,,1,,2,,,,,,1,,3,,7,6,,6,,,,,7,,,2,1,,,,,1,4,,7,106,1.06,0.018648839,,0.087314662,-0.21289383
