,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap station,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,,,,% cover,Rel. cover,
Trap station,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,,Hits/100 pins,,plants,plants,
Pin frame data cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total hits,% cover,Rel. cov.,only,only,p*ln(p)
Bothriochloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,0.1,0.000925926,,0.001369863,-0.009031568
Brachiaria,,,,1,,,2,6,,,,3,,,4,,3,,3,,,,,,,,,3,,,,,2,,,,,,,,,,,1,3,,,,,,,,,,5,,,,,,2,,,,,,,5,,2,5,,,,,,,,6,8,,,,,,,,3,,,,2,,3,,,3,2,,,77,7.7,0.071296296,,0.105479452,-0.237248509
Dinebra,,,,1,1,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,2,,,,18,1.8,0.016666667,,0.024657534,-0.091298781
Eragrostis,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,,,,,,,,,5,0.5,0.00462963,,0.006849315,-0.034134292
Lintonia,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,15,1.5,0.013888889,,0.020547945,-0.079828651
Mariscus,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,0.4,0.003703704,,0.005479452,-0.028530138
P. mezianum,,1,,,5,,,,,,,,7,,,,,,,,5,,,,,,2,,,,,,,2,,,,,,,,5,,,2,,,,5,,,,,5,1,,,,,,,,,,,,,,,,,,,8,,,,,,,2,4,7,,,,,,,,2,,,7,,5,,,,,75,7.5,0.069444444,,0.102739726,-0.233790043
P. stramineum,9,,,,,6,,,,4,,,,,,6,5,2,,10,,,,5,10,2,,,,3,6,,,,,,,6,,,,,2,10,7,,,,2,4,4,2,10,,,,2,4,10,,5,,10,5,,,4,3,6,4,,7,4,,,,,,,,,3,,,5,,,,10,5,,,5,,,2,,,8,4,221,22.1,0.20462963,,0.302739726,-0.361738199
