,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap station,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,,,,% cover,Rel. cover,
Trap station,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,,Hits/100 pins,,plants,plants,
Pin frame data cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total hits,% cover,Rel. cov.,only,only,p*ln(p)
Disturbance?,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,,,,,,
Mound <5m?,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,
Pin frame data frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,% freq,rel freq.,p*ln(p),,,
Bothriochloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
Brachiaria,1,,1,,1,1,,,,,1,,,1,1,,1,,,,,,,1,,,,,,,1,1,,1,1,,1,,1,1,,1,,,1,,1,,,,,,1,,,1,,,,,,1,,1,,1,,1,1,,1,1,1,1,,,1,,1,,,,1,,,,,1,,,1,,,1,1,1,1,,,,39,0.043673012,-0.136741291,,,
Dinebra,,,,1,,,1,,,,,1,1,,1,1,,,1,,,1,1,1,1,1,1,1,1,,1,1,,,1,1,,,,1,,,,,1,1,,1,1,1,1,1,,1,,,,,,,1,,,,1,,1,1,,1,1,1,,,,,,,,1,,,,,,1,,1,1,1,,,1,,,,1,1,1,1,45,0.050391937,-0.150567283,,,
Eragrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
Lintonia,1,,1,1,,,,,,,,,,1,,,,1,1,,1,,,1,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,1,,,,,1,1,,1,,,,1,,,19,0.021276596,-0.081918034,,,
Mariscus,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,1,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,1,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,13,0.014557671,-0.061573666,,,
P. mezianum,,1,1,1,,,1,,,,,,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,,1,,1,1,,1,1,,,1,1,1,,1,1,1,1,,1,,1,1,,1,1,1,,,,,,1,1,,,,1,1,,1,,1,,1,1,1,1,1,,,,,,1,1,58,0.064949608,-0.177581553,,,
P. stramineum,1,1,,,1,1,,1,1,1,1,1,,,,1,1,,,1,,,,,1,,1,,1,,,,,,,,1,,1,1,,1,1,1,1,1,,,,,,,,1,,1,1,1,1,1,1,1,1,,1,1,,1,,,,,,1,1,1,1,,1,,1,1,1,1,,,1,,,,,,,,,1,1,,,,47,0.052631579,-0.154970473,,,
Sporobolus,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001119821,-0.00760872,,,
Themeda,,1,,1,1,1,1,1,1,,,,,1,,1,,1,,,1,1,1,1,,,,1,1,1,,1,1,,1,1,,,,,,,,1,,,,1,1,1,1,,1,1,,1,1,,,,,,,,1,,1,,1,,1,1,,,,,,1,1,,1,,,,1,1,,1,1,1,1,,,1,1,,,,,,46,0.051511758,-0.152781051,,,
A,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,1,,1,,,1,,1,,,1,,,10,0.011198208,-0.050302368,,,
F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
Aerva,,1,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,1,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,1,,,1,,1,,,,,,,,,,1,,1,1,1,,,,1,,,,,,,,1,1,,1,,,,1,,22,0.024636058,-0.091240729,,,
Aspilia,,,,1,,,,,,,,,1,,,,1,,1,,1,,,1,1,,1,,,,1,1,1,,,,1,,1,,1,,,,,,,,,1,,,,1,1,,,,,,,,,1,,,,,,,1,,,1,,,,,,1,,,1,,,,,,,,,1,,,,,1,1,1,,26,0.029115342,-0.102966115,,,
Commelina,1,,1,,1,1,,,,,1,,1,1,,1,1,1,,1,1,1,,,,,1,,1,1,1,1,,1,,1,1,1,,,,1,1,1,1,1,,1,,1,,,,,1,1,1,1,,1,1,1,1,,1,1,,,1,1,1,,,,1,1,1,1,,,1,1,,1,1,1,,1,1,1,,1,1,,1,,1,,1,1,60,0.06718925,-0.181427235,,,
Conyza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
Discoriste,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,7,0.007838746,-0.038007542,,,
Helichrysum,1,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,8,0.008958567,-0.042240941,,,
Hibiscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
